,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1295,"frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1297,frozenset({'Organic Traditional Flour Tortillas'}),"frozenset({'Apple Cider Vinegar', 'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1299,frozenset({'Apple Cider Vinegar'}),"frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1300,"frozenset({'Apple Cider Vinegar', 'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",frozenset({'Organic Yellow Onion'}),0.0013605442176870747,0.005442176870748299,0.0013605442176870747,1.0,183.75,0.0013531398954139478,inf
1301,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",frozenset({'Apple Cider Vinegar'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1302,"frozenset({'Apple Cider Vinegar', 'Shredded Mozzarella', 'Organic Yellow Onion'})",frozenset({'Organic Traditional Flour Tortillas'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1303,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Organic Yellow Onion'})",frozenset({'Shredded Mozzarella'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
1304,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1305,"frozenset({'Apple Cider Vinegar', 'Shredded Mozzarella'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1306,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1307,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})","frozenset({'Organic Yellow Onion', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1308,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})","frozenset({'Apple Cider Vinegar', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1309,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1311,frozenset({'Organic Traditional Flour Tortillas'}),"frozenset({'Apple Cider Vinegar', 'Shredded Mozzarella', 'Organic Yellow Onion'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1312,frozenset({'Apple Cider Vinegar'}),"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1313,"frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Organic Traditional Flour Tortillas'})",frozenset({'Organic Yellow Onion'}),0.0013605442176870747,0.005442176870748299,0.0013605442176870747,1.0,183.75,0.0013531398954139478,inf
1314,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})",frozenset({'Lemon Ginger Tea Bags'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
1315,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})",frozenset({'Organic Traditional Flour Tortillas'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1316,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",frozenset({'Apple Cider Vinegar'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1317,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})","frozenset({'Organic Yellow Onion', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1318,"frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1319,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar'})","frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1320,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1321,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})","frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1322,"frozenset({'Organic Yellow Onion', 'Lemon Ginger Tea Bags'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1323,frozenset({'Apple Cider Vinegar'}),"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1324,frozenset({'Organic Traditional Flour Tortillas'}),"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1326,"frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags', 'Organic Traditional Flour Tortillas'})",frozenset({'Organic Yellow Onion'}),0.0013605442176870747,0.005442176870748299,0.0013605442176870747,1.0,183.75,0.0013531398954139478,inf
1327,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",frozenset({'Lemon Ginger Tea Bags'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
1328,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})",frozenset({'Organic Traditional Flour Tortillas'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1329,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",frozenset({'Shredded Mozzarella'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
1330,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})","frozenset({'Organic Yellow Onion', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1331,"frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1332,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella'})","frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1333,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1334,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})","frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1335,"frozenset({'Organic Yellow Onion', 'Lemon Ginger Tea Bags'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1337,frozenset({'Organic Traditional Flour Tortillas'}),"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1339,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",frozenset({'Shredded Mozzarella'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
1340,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",frozenset({'Apple Cider Vinegar'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1341,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})",frozenset({'Air Chilled Organic Boneless Skinless Chicken Breasts'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1342,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",frozenset({'Lemon Ginger Tea Bags'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
1343,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",frozenset({'Organic Traditional Flour Tortillas'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1344,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1345,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1346,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1347,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1348,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1349,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})","frozenset({'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1350,"frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1351,"frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1352,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1353,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1354,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1355,"frozenset({'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1356,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})","frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1357,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})","frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1358,"frozenset({'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1359,"frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1360,"frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1361,"frozenset({'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1362,"frozenset({'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1363,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar'})","frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1364,frozenset({'Organic Traditional Flour Tortillas'}),"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1366,frozenset({'Air Chilled Organic Boneless Skinless Chicken Breasts'}),"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1367,frozenset({'Apple Cider Vinegar'}),"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1369,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",frozenset({'Shredded Mozzarella'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
1370,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",frozenset({'Organic Yellow Onion'}),0.0013605442176870747,0.005442176870748299,0.0013605442176870747,1.0,183.75,0.0013531398954139478,inf
1371,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",frozenset({'Apple Cider Vinegar'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1372,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Organic Yellow Onion'})",frozenset({'Air Chilled Organic Boneless Skinless Chicken Breasts'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1373,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",frozenset({'Organic Traditional Flour Tortillas'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1374,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1375,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1376,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1377,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Organic Yellow Onion'})","frozenset({'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1378,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})","frozenset({'Organic Yellow Onion', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1379,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})","frozenset({'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1380,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1381,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1382,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1383,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Shredded Mozzarella'})","frozenset({'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1384,"frozenset({'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1385,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})","frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1386,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})","frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1387,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1388,"frozenset({'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1389,"frozenset({'Organic Yellow Onion', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1390,"frozenset({'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Organic Yellow Onion'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1391,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1392,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1393,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1394,frozenset({'Organic Traditional Flour Tortillas'}),"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1395,frozenset({'Air Chilled Organic Boneless Skinless Chicken Breasts'}),"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Organic Yellow Onion'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1396,frozenset({'Apple Cider Vinegar'}),"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1398,frozenset({'Sliced White Mushrooms'}),frozenset({'Yellow Onions'}),0.0013605442176870747,0.005442176870748299,0.0013605442176870747,1.0,183.75,0.0013531398954139478,inf
1399,frozenset({'Sliced White Mushrooms'}),frozenset({'Green Peas'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
1402,frozenset({'Gluten Free Classic Hamburger Buns'}),frozenset({'Organic Baby Arugula'}),0.0013605442176870747,0.005442176870748299,0.0013605442176870747,1.0,183.75,0.0013531398954139478,inf
1403,frozenset({'Original Cereal'}),frozenset({'Organic Strawberries'}),0.0013605442176870747,0.009523809523809525,0.0013605442176870747,1.0,104.99999999999999,0.0013475866537091027,inf
